poi_osm_id,poi_name,poi_amenity,poi_street,poi_housenumber,poi_capacity,poi_description,poi_level,poi_opening_hours,poi_parking,st_astext
3137707281,Perilla,restaurant,Irving Street,,,,,11:00-21:00,,POINT(-122.467134846288 37.7641408011176)
493884683,Patxi's Chicago Pizza,restaurant,Irving Street,,,,,Mo-Su 11:00-22:00,,POINT(-122.466808488346 37.764151595439)
3674255675,Ebisu,restaurant,9th Avenue,,,,,,,POINT(-122.46651959015 37.7644478705398)
3688683527,San Francisco's Hometown Creamery,cafe,9th Avenue,,,,,12pm - 10 pm Monday-Sunday,,POINT(-122.466219463014 37.7643640017978)
3674255666,Kiki,restaurant,9th Avenue,,,,,,,POINT(-122.466529830945 37.7646511151407)
3153355949,,bicycle_parking,,,,,,,,POINT(-122.466452845325 37.764655660087)
3153355948,,bicycle_parking,,,,,,,,POINT(-122.466052196708 37.7647900909492)
3674255646,Marnee Thai,restaurant,9th Avenue,,,,,Mo-Su 11:30-22:00,,POINT(-122.466581034916 37.7651297532593)
3153355951,,bicycle_parking,,,,,,,,POINT(-122.466485005012 37.7650713084444)
3674255648,Children's Dentistry & Orthodontics for All,dentist,9th Avenue,,,,,,,POINT(-122.466257641414 37.7650770606092)
2392286219,Park Chow,restaurant,9th Avenue,,,,,,,POINT(-122.466265726251 37.7651460865529)
3674255642,Gordo Taqueria,restaurant,9th Avenue,,,,,,,POINT(-122.466585167166 37.7652173138737)
1621235734,Jenny's Burger,fast_food,9th Avenue,,,,,,,POINT(-122.466589119753 37.765301607733)
3153355950,,bicycle_parking,,,,,,,,POINT(-122.466496233953 37.7653506074892)
2655525579,Nopalito,restaurant,9th Avenue,,,,,,,POINT(-122.466293843519 37.7654241070625)
2441003265,Hanami,restaurant,9th Avenue,,,,,,,POINT(-122.466299413074 37.7655012992894)
2715021824,Posh Bagel,cafe,Irving Street,,,,,,,POINT(-122.46594062595 37.7641969741807)
3634308480,Yancy's Saloon,bar,Irving Street,,,,,,,POINT(-122.465863819993 37.7641986785461)
3667880727,Irving Cafe,cafe,,,,,,,,POINT(-122.465625227453 37.7642138047868)
2712078675,La Fonda,restaurant,Irving Street,,,,,,,POINT(-122.465591001641 37.7642133786955)
2615864296,Pasquale's,restaurant,Irving Street,,,,,,,POINT(-122.46546927992 37.7642172845319)
3522863339,Cafe Rain Tree,restaurant,Irving Street,,,,,,,POINT(-122.465108426671 37.7642396543177)
3522863340,Naan 'n Curry,restaurant,Irving Street,,,,,Mo-Su 11:00-22:15,,POINT(-122.464935500978 37.7642449804562)
3714606455,,bench,,,,,,,,POINT(-122.474099844012 37.7674606908235)
1991825927,,picnic,,,,,,,,POINT(-122.475449113569 37.7685267166296)
2737908463,,waste_basket,,,,,,,,POINT(-122.474694169404 37.7696648732363)
3297410093,,bbq,,,,,,,,POINT(-122.474686174398 37.7702733551917)
2351681798,,drinking_water,,,,SF Strybing Arbortetum Near rest room,,,,POINT(-122.470893936426 37.7686100125631)
4867441953,,bench,,,,,,,,POINT(-122.470291166871 37.7690597947805)
281658251,,bicycle_parking,,,,,,,,POINT(-122.470103778302 37.7691517533909)
4867441952,,bench,,,,,,,,POINT(-122.470225500023 37.7693332559187)
4110675670,,bench,,,,,,,,POINT(-122.470633874152 37.7700623149873)
4031660152,,drinking_water,,,,,,,,POINT(-122.469376681911 37.7675645814376)
1350875490,,fountain,,,,,,,,POINT(-122.469279484198 37.7676919768378)
2351681790,,drinking_water,,,,"Strybing Arboretum, Golden Gate Park Entry fee for non-SF residents",,,,POINT(-122.468358890695 37.7669626103494)
1350875345,Helen Crocker Russell Horticultural Library,library,,,,,,,,POINT(-122.467438387023 37.766947981759)
3674255693,The Little Shamrock,pub,Lincoln Way,,,,,,,POINT(-122.466705721077 37.765784715505)
3688683726,Park Animal Hospital,veterinary,9th Avenue,,,,,,,POINT(-122.466587233291 37.7656792600868)
4545797576,Subway,fast_food,,,,,,,,POINT(-122.466614272581 37.7657761938606)
3674255699,Park Gyros,fast_food,9th Avenue,,,,,,,POINT(-122.46659127571 37.7657897574774)
2392311612,Pacific Catch,restaurant,9th Avenue,,,,,,,POINT(-122.466299862232 37.7657619911178)
1601847791,,drinking_water,,,,bottle=yes,,,,POINT(-122.466571422942 37.7660684857016)
3674255690,Secret Garden Tea House,cafe,Lincoln Way,,,,,,,POINT(-122.465854926672 37.7658004805445)
4031660151,,drinking_water,,,,,,,,POINT(-122.466630891414 37.7670559918173)
3714504800,,waste_basket,,,,,,,,POINT(-122.467013214399 37.7682387661964)
3714504799,,bench,,,,,,,,POINT(-122.467624787444 37.7685616540658)
3714586931,,bench,,,,,,,,POINT(-122.468349368553 37.7695974137312)
3714586930,,bench,,,,,,,,POINT(-122.468374611212 37.7696116157374)
3714586929,,bench,,,,,,,,POINT(-122.468223963739 37.769551115172)
3714586928,,bench,,,,,,,,POINT(-122.468184887024 37.7695440141635)
3714586927,,bench,,,,,,,,POINT(-122.468140869575 37.7695413867901)
3714586926,,bench,,,,,,,,POINT(-122.468101882692 37.769542096891)
345507520,,parking_entrance,,,,,,,,POINT(-122.467717134256 37.7694027749614)
3714583613,,bench,,,,,,,,POINT(-122.469244270239 37.7700919969905)
3297762011,,drinking_water,,,,,,,,POINT(-122.468972080708 37.770046976914)
3714583622,,bench,,,,,,,,POINT(-122.468907042681 37.7701093943314)
3714583614,,bicycle_parking,,,,,,,,POINT(-122.468755137566 37.7699793757381)
3714583621,,bench,,,,,,,,POINT(-122.468873894847 37.7700550720086)
3714583620,,bench,,,,,,,,POINT(-122.468889705196 37.7700827657468)
3714583619,,waste_basket,,,,,,,,POINT(-122.46894108883 37.7701742970281)
3714583618,,bench,,,,,,,,POINT(-122.468945580407 37.7701988663054)
3714583617,,bench,,,,,,,,POINT(-122.468947017711 37.7702265599897)
3714583616,,bench,,,,,,,,POINT(-122.468945131249 37.7702605735006)
3714583615,,bench,,,,,,,,POINT(-122.468936237928 37.7702963622301)
4110675632,,bench,,,,,,,,POINT(-122.469927079686 37.7705377936824)
392451432,,toilets,,,,,,,,POINT(-122.46940066693 37.7704349013745)
3714586932,,waste_basket,,,,,,,,POINT(-122.468433181369 37.7696636660668)
3297327873,,bicycle_parking,,,18,,,,,POINT(-122.468481331068 37.7697135860618)
1350854629,,toilets,,,,,,,,POINT(-122.468650483836 37.7698108695968)
2737992947,,bicycle_parking,,,30,,,,,POINT(-122.467394189911 37.7696652992962)
3714047169,,bench,,,,,,,,POINT(-122.467942880886 37.7702455195061)
3714047170,,bench,,,,,,,,POINT(-122.467874698756 37.7702463006096)
3714047168,,bench,,,,,,,,POINT(-122.467783699418 37.7703063745501)
2351681804,,drinking_water,,,,deyoung museum,,,,POINT(-122.468399943703 37.7705862218965)
3714047136,,bench,,,,,,,,POINT(-122.468024897072 37.7703266832234)
3714047137,,bench,,,,,,,,POINT(-122.468016991897 37.7703893134325)
1350854658,,fountain,,,,,,,,POINT(-122.467903624509 37.7703509684128)
3714047130,,bench,,,,,,,,POINT(-122.467934975712 37.7704486061554)
3714047131,,bench,,,,,,,,POINT(-122.467901288889 37.7704478960632)
3714047167,,bench,,,,,,,,POINT(-122.467781723125 37.7703509684128)
3714047138,,bench,,,,,,,,POINT(-122.467721446169 37.7704298597188)
3714047132,,bench,,,,,,,,POINT(-122.467783699418 37.7704846078214)
3714047133,,bench,,,,,,,,POINT(-122.467739232812 37.77051975736)
3714047134,,bench,,,,,,,,POINT(-122.467704557842 37.7706073115927)
3714047154,,bench,,,,,,,,POINT(-122.467710486723 37.770638484567)
3714047139,,bench,,,,,,,,POINT(-122.46768093215 37.7704587604732)
3714047166,,bench,,,,,,,,POINT(-122.467537471199 37.7704721102036)
3714047141,,bench,,,,,,,,POINT(-122.46746641446 37.7704696958908)
3714047140,,bench,,,,,,,,POINT(-122.467430841175 37.7704767968105)
3714047165,,bench,,,,,,,,POINT(-122.467584992077 37.7704853889224)
1350854605,,fountain,,,,,,,,POINT(-122.467492016445 37.7706416799736)
3714047155,,bench,,,,,,,,POINT(-122.467707612114 37.7706767584286)
3714047156,,bench,,,,,,,,POINT(-122.467694676374 37.7707088544902)
3714047161,,bench,,,,,,,,POINT(-122.467565229141 37.7708057816714)
3714047162,,bench,,,,,,,,POINT(-122.467511779382 37.7708197704189)
3714047163,,bench,,,,,,,,POINT(-122.46745347872 37.7708189893214)
3714047164,,bench,,,,,,,,POINT(-122.467403083232 37.7708096871595)
3714504788,,bench,,,,,,,,POINT(-122.466921406577 37.7687058773321)
3714504789,,bench,,,,,,,,POINT(-122.46696039346 37.7687303050756)
3714504787,,bench,,,,,,,,POINT(-122.466926167648 37.768740601651)
3714504790,,bench,,,,,,,,POINT(-122.46672763997 37.7686659691989)
3714504791,,bench,,,,,,,,POINT(-122.46669826506 37.768717381096)
3714504792,,bench,,,,,,,,POINT(-122.466765009886 37.7688011028795)
3714504797,,bench,,,,,,,,POINT(-122.467286122582 37.7689851626505)
3714504793,,bench,,,,,,,,POINT(-122.467111939249 37.7689723097262)
3714504794,,bench,,,,,,,,POINT(-122.467062981066 37.7689723097262)
3714504795,,bench,,,,,,,,POINT(-122.467012495747 37.768981257066)
3714504798,,waste_basket,,,,,,,,POINT(-122.467012495747 37.7691833530414)
3714504796,,bench,,,,,,,,POINT(-122.46696686133 37.7689980865833)
3529576043,Terrace cafe,cafe,,,,,,,,POINT(-122.466784413496 37.7691801575718)
3161882181,Wells Fargo,atm,,,,,,,,POINT(-122.466754499597 37.769587188285)
3700455535,,drinking_water,,,,,,,,POINT(-122.465478981725 37.7685179112569)
4031763712,,bicycle_parking,,,44,,,,,POINT(-122.465324381665 37.7692995970329)
3529576042,Academy cafe,cafe,,,,,,,,POINT(-122.466756206396 37.7697006622541)
4308286816,,parking_entrance,,,,,,,,POINT(-122.467134846288 37.7702027718256)
1601847792,,drinking_water,,,,Inside Cal Acadamey,1,,,POINT(-122.466193861028 37.770103003472)
3714047157,,bench,,,,,,,,POINT(-122.467285493762 37.770575996587)
3714047158,,bench,,,,,,,,POINT(-122.467269593581 37.7706244957851)
3714047159,,bench,,,,,,,,POINT(-122.467272558021 37.7706759773295)
3714047160,,bench,,,,,,,,POINT(-122.467284505615 37.7707127599835)
3714047150,,bench,,,,,,,,POINT(-122.467198536842 37.7709252895155)
3714047149,,bench,,,,,,,,POINT(-122.467199524989 37.7709487934122)
3714047148,,bench,,,,,,,,POINT(-122.467187577396 37.7709752796675)
3714047147,,bench,,,,,,,,POINT(-122.467116430825 37.7708479609325)
3714047146,,bench,,,,,,,,POINT(-122.467078791415 37.7708385877655)
3714047145,,bench,,,,,,,,POINT(-122.467039265542 37.7708424932519)
1350854614,,fountain,,,,,,,,POINT(-122.467075916806 37.7709318933301)
3714047153,,bench,,,,,,,,POINT(-122.466954284916 37.7708980221456)
3714047151,,bench,,,,,,,,POINT(-122.466945391595 37.7709291949973)
3714047152,,bench,,,,,,,,POINT(-122.466955273063 37.7709644153334)
3297594317,,bicycle_parking,,,7,,,,,POINT(-122.466216498573 37.7705198993783)
4790554647,,post_box,,,,,,,,POINT(-122.46295723106 37.7605768135547)
3988502040,,post_box,,,,,,,,POINT(-122.464241732084 37.7623495610847)
4002028591,Golden Bear Trading Company,cafe,6th Avenue,,,,,,,POINT(-122.463135546644 37.7621737227903)
3676928332,Tikka Masala,restaurant,Judah Street,,,,,,,POINT(-122.462838204284 37.7624580749769)
3676928331,You See Sushi,restaurant,Judah Street,,,,,,,POINT(-122.462736065837 37.7624583590445)
3676928330,Pomelo,restaurant,Judah Street,,17,,,"Mo-Fr 11:00-14:00,17:30-22:00; Sa 17:30-22:00; Su 17:30-21:00",,POINT(-122.462644078352 37.7624605605682)
1409407297,Kirkham & 5th (UCSF),car_sharing,,,,,,,,POINT(-122.461441863007 37.7606869634754)
3271872161,7th & Irving,car_sharing,,,,,,,,POINT(-122.463994515718 37.7635234627345)
3667880931,Fireside Bar,bar,Irving Street,,,,,,,POINT(-122.464391121916 37.7639974211335)
3692778026,Poki Time,restaurant,Irving Street,,,,,,,POINT(-122.463942413432 37.7640283128326)
3153355947,,bicycle_parking,,,,,,,,POINT(-122.463829585032 37.7636802656096)
3692778027,Inner Fog,bar,Irving Street,,,,,,,POINT(-122.463857792132 37.7640349172632)
4000105174,Hahn's Hibachi,restaurant,Irving Street,,,,,,,POINT(-122.463710917583 37.764043794185)
4069405800,Lava Shak,bar,,,,,,,,POINT(-122.46336928828 37.7640622581791)
3279483884,Shin Dig,social_centre,Irving Street,,,,,,,POINT(-122.46236658876 37.7640879657323)
3879146157,Martha & Bros. Coffee,cafe,Irving Street,,,,,,,POINT(-122.462173361143 37.7640976948316)
4093197691,Integrative Dentistry,dentist,Irving Street,,,,,,,POINT(-122.464552818667 37.764259893642)
3522479598,Beanery,cafe,Irving Street,,,,,,,POINT(-122.464393906694 37.7642619530817)
4370513106,,post_box,,,,,,,,POINT(-122.463955079677 37.7642302803131)
3667700926,Baan,restaurant,Irving Street,,,,,,,POINT(-122.463705797186 37.7642843228541)
4017206890,May Lee's Restaurant,restaurant,7th Avenue,,,,,,,POINT(-122.464089018486 37.7648890853106)
3694663515,Lime Tree,restaurant,Irving Street,,,,,,,POINT(-122.462720345319 37.7643659192045)
3137696598,Koo,restaurant,Irving Street,,,,,"Tu-Th: 5:30pm-10:00pm, Fr-Sa: 5:30pm-10:30pm, Su: 5:30pm-9:30pm",,POINT(-122.462441867581 37.7643559770952)
3153355946,,bicycle_parking,,,,,,,,POINT(-122.461772173537 37.7645196666523)
3899202707,Wooly Pig Cafe,cafe,Hugo Street,,,,,,,POINT(-122.460211171068 37.7651502763972)
2351681787,,drinking_water,,,,"UCSF, water bottle filling station; no fountain Inside, past the food court",,,,POINT(-122.458929903978 37.7633739741767)
3522821909,,parking_entrance,,,,,,,,POINT(-122.457968976118 37.7636991557886)
1409407305,Parnassus & 3rd (UCSF),car_sharing,,,,,,,,POINT(-122.457845906925 37.7636449707885)
2064773027,,post_box,,,,,,,,POINT(-122.457683491521 37.7634434988214)
2501316102,Chase ATM,atm,,,,,,,,POINT(-122.457495204638 37.7638857848167)
3522821910,,parking_entrance,,,,,,,,POINT(-122.458821746818 37.7641945596631)
2064773028,,post_box,,,,,,,,POINT(-122.45802548015 37.7643552669445)
3153355943,,bicycle_parking,,,,,,,,POINT(-122.456234329305 37.7641020977813)
3720696803,Carl Street Free Library,public_bookcase,,,,,,,,POINT(-122.45468653207 37.7651411155509)
4895841685,,bench,,,,,,,,POINT(-122.46443954111 37.7689782036089)
4895842688,,bench,,,,,,,,POINT(-122.463931633648 37.7693027924973)
4895842648,,fountain,,,,,,,,POINT(-122.463693310603 37.7693944667646)
4895841715,,bench,,,,,,,,POINT(-122.46346684532 37.7693508664689)
4895842653,,bench,,,,,,,,POINT(-122.463188008256 37.7694267054032)
4032342945,,drinking_water,,,,,,,,POINT(-122.459679188756 37.7685764953701)
1350909870,,toilets,,,,,,,,POINT(-122.459778632258 37.769814562108)
3153355944,,bicycle_parking,,,,,,,,POINT(-122.457384532195 37.7656748572311)
3788437471,Kezar Pizzetta,restaurant,Frederick Street,,,,,,,POINT(-122.457226069378 37.7657303900053)
3153355945,,bicycle_parking,,,,,,,,POINT(-122.456807634119 37.7655674842808)
806253937,,drinking_water,,,,,,,,POINT(-122.456796315347 37.7672387777104)
806253941,,drinking_water,,,,,,,,POINT(-122.455156081469 37.7672441036329)
368171326,Park Police Station,police,Waller Street,,,,,,,POINT(-122.455166322264 37.7677711550277)
4416003345,,bicycle_parking,,,6,,,,,POINT(-122.454752109086 37.7681049807062)
2699075519,,drinking_water,,,,,,,,POINT(-122.457118900365 37.7684395149892)
2058910279,,toilets,,,,,,,,POINT(-122.446460928508 37.7543590071624)
358777619,Rooftop Alternative Elementary School,school,,,,,,,,POINT(-122.443582187349 37.7549302563668)
2219970988,,drinking_water,,,,,,,,POINT(-122.446762942107 37.7585690166572)
2219971021,,bench,,,,,,,,POINT(-122.446703922793 37.7585519717048)
3153333294,,bicycle_parking,,,,,,,,POINT(-122.444501074053 37.7573997238135)
994218560,Rin's Thai,restaurant,,,,,,,,POINT(-122.438612527534 37.7509552847036)
360450263,Philz Coffee,cafe,,,,,,,,POINT(-122.438327042937 37.7511207085815)
360451646,Firefly,restaurant,,,,,,,,POINT(-122.438209004308 37.7511229104426)
368168680,San Francisco Fire Station 24,fire_station,,,,,,,,POINT(-122.441111011834 37.7530556219881)
358760901,Alvarado Elementary School,school,,,,,,,,POINT(-122.438481373502 37.7537079211603)
2637890114,,post_box,,,,,,,,POINT(-122.43649879167 37.7512154595756)
1713256879,Cafe Ponte,cafe,,,,,,,,POINT(-122.43615024534 37.7512619826954)
1713256847,Pasta Gina,restaurant,,,,,,,,POINT(-122.436183662669 37.7514230732111)
1713256857,Bacco,restaurant,,,,,,,,POINT(-122.436193094979 37.7514951660752)
358805175,Saint Philips School,school,,,,,,,,POINT(-122.436149436856 37.7516941136048)
358805171,Saint Philips Roman Catholic Church,place_of_worship,,,,,,,,POINT(-122.436149436856 37.7517551969946)
1713256899,,restaurant,,,,,,,,POINT(-122.435596523799 37.7513011899432)
1713256906,Aesthetic Dentistry of Noe Valley,dentist,,,,,,,,POINT(-122.435486480177 37.7513075824273)
3881453379,The Little Chihuahua,restaurant,24th Street,,,,,Mo-Fr 11:00-22:00; Sa-Su 10:00-22:00,,POINT(-122.434842657613 37.7511673738164)
1713256896,Barney's Gourmet Hamburgers,restaurant,,,,,,,,POINT(-122.435004983184 37.7513308794757)
1713256908,City Grill,restaurant,,,,,,,,POINT(-122.434730098707 37.7511570037668)
1713256876,Lupa Trattoria,restaurant,,,,,,,,POINT(-122.434629487396 37.7511612654312)
1713269576,Peasant Pies,cafe,,,,,,,,POINT(-122.434459166818 37.7513436644381)
358857186,City College of San Francisco Castro/Calencia Campus,school,,,,,,,,POINT(-122.433333218441 37.7494443630247)
994226395,Video Wave,theatre,,,,,,,,POINT(-122.433872836432 37.7500569889451)
1713279742,Hamano Sushi,restaurant,,,,,,,,POINT(-122.434183294194 37.7507354529153)
1409407336,Castro & 24th (Walgreens),car_sharing,,,,,,,,POINT(-122.433787945637 37.7506519947955)
1713269561,Contigo Kitchen + Cava,restaurant,,,,,,,,POINT(-122.434170897443 37.7509098978386)
1713269638,The Peaks,pub,,,,,,,,POINT(-122.434182934868 37.75098412204)
1713256844,"Subs, Inc.",restaurant,,,,,,,,POINT(-122.434211141968 37.7511898896041)
1713269579,Bistro SF Grill,restaurant,,,,,,,,POINT(-122.43394146772 37.7510859759903)
1713256862,Bank of America,bank,,,,,,,,POINT(-122.433970662966 37.7513941650183)
3504141935,Bank of America,bank,24th Street,,,,,Mo-Th 09:00-17:00; Fr 09:00-18:00; Sa 10:00-14:00,,POINT(-122.433912811462 37.751416822792)
3504141938,Bank of America ATM,atm,24th Street,,,,,,,POINT(-122.433858193893 37.7514184564243)
358855368,Noe Valley,post_office,24th Street,,,,,,,POINT(-122.433617714891 37.7512114109974)
1713269531,Le Zinc,restaurant,,,,,,,,POINT(-122.433263599006 37.7512474220275)
1713269625,The Valley Tavern,pub,24th Street,,,,,,,POINT(-122.433135229752 37.7514698092828)
1713269599,Wells Fargo,bank,24th Street,,,,,Mo-Sa 09:00-18:00,,POINT(-122.432857740161 37.7512676649065)
1713269593,Tung Sing Restaurent,restaurant,,,,,,,,POINT(-122.432348305563 37.7512948684862)
3504141937,Patxi's Pizza,restaurant,24th Street,,,,,,,POINT(-122.432878760738 37.7514772671638)
3962599710,Easy Breezy,cafe,24th Street,,,,,,,POINT(-122.432628759595 37.7514836596327)
1713269628,Griddle Fresh,restaurant,24th Street,,,,,,,POINT(-122.432163881435 37.7513195150627)
1713269532,Starbucks,cafe,24th Street,,,,,,,POINT(-122.431683103095 37.7513213617799)
1713269583,Novy,restaurant,24th Street,,,,,,,POINT(-122.43208303306 37.7515083771738)
1713269637,Chase,bank,,,,,,,,POINT(-122.431703225358 37.7515291882005)
1713279729,Pixie Hall Studios,arts_centre,Diamond Street,,,,,,,POINT(-122.436239088722 37.7520653009608)
1692529174,,post_box,,,1,,,,,POINT(-122.442059812437 37.7568061926716)
4905175663,,post_box,,,,,,,,POINT(-122.440943565865 37.7563331114897)
3850500090,,bench,,,,,,,,POINT(-122.441571308585 37.7583399037598)
3850500089,,bench,,,,,,,,POINT(-122.441398472725 37.7583125607286)
358764902,Harvey Milk Civil Rights Academy,school,,,,,,,,POINT(-122.436637671213 37.7590967690538)
2321299158,,restaurant,Castro Street,,,,,,,POINT(-122.435099126626 37.7599144901994)
2321299132,,restaurant,Castro Street,,,,,,,POINT(-122.435103079213 37.7599559654795)
2321299178,Thai House Express,restaurant,Castro Street,,,,,,,POINT(-122.434719498587 37.7594067712294)
2321299142,Anchor Oyster Bar,restaurant,Castro Street,,,,,,,POINT(-122.434747346361 37.7596971707143)
2318821830,Wells Fargo,bank,Castro Street,,,,,,,POINT(-122.434773487336 37.7599701693373)
1259144887,,post_box,,,,,,,,POINT(-122.432454845756 37.7595947604612)
